sic_code,course_name,title,description,url,total_words
604(0017),Blueprints,Periodic Reporting for period 1 - SUPERSHINE (S=Smart U=Upgraded asset-values and quality of life P=Public Private Partnership E=ExtendedEnergy Efficiency R=Renewables triggered by the project SH=Social Housing I=Investment N=NetZero E=European),S=Smart U=Upgraded asset-values and quality of life P=Public Private Partnership E=Extended Energy Efficiency R=Renewables triggered by the project SH=Social Housing I=Investment N=Net Zero E=European | HORIZON | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podc,https://cordis.europa.eu/project/id/101079963/reporting,Total words: 1796 | Blueprints: 2
604(0017),Blueprints,"Periodic Reporting for period 3 - GC_1000 (GROUP CARE FOR THE FIRST 1000 DAYS (GC_1000): If it takes a village to raise a child, group care is the first step)","GROUP CARE FOR THE FIRST 1000 DAYS (GC_1000): If it takes a village to raise a child, group care is the first step | H2020 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results H2020 GROUP CARE FOR THE FIRST 10",https://cordis.europa.eu/project/id/848147/reporting,Total words: 1774 | Blueprints: 4
604(0017),Blueprints,FogGuru FogGuru: Training the Next Generation of European Fog Computing Experts,FogGuru: Training the Next Generation of European Fog Computing Experts | FogGuru | Project | Fact Sheet | H2020 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results H2020 FogGuru: Training the Next Generation,https://cordis.europa.eu/project/id/765452,Total words: 2045 | Blueprints: 1
604(0017),Blueprints,Archived Final Report Summary - VALUE ISOBARS (The Landscape and Isobars of European Values in Relation to Science and New Technology),The Landscape and Isobars of European Values in Relation to Science and New Technology | FP7 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results FP7 The Landscape and Isobars of European Values in Relation to,https://cordis.europa.eu/project/id/230557/reporting,Total words: 15201 | Blueprints: 2
604(0017),Blueprints,Archived EU-FP7 project BLUEPRINT celebrates major manuscript release in Cell,EU-FP7 project BLUEPRINT celebrates major manuscript release in Cell | News | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home News EU-FP7 project BLUEPRINT celebrates major manuscript release in Cell Article Category Content archiv,https://cordis.europa.eu/article/id/130475-eufp7-project-blueprint-celebrates-major-manuscript-release-in-cell,Total words: 1112 | Blueprints: 1
604(0017),Blueprints,Archived METCHACT A New Blueprint for Chemical Synthesis via Metal-Catalyzed C H Bond Functionalization,A New Blueprint for Chemical Synthesis via Metal-Catalyzed C H Bond Functionalization | METCHACT | Project | Fact Sheet | FP7 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results FP7 A New Blueprint for Chemic,https://cordis.europa.eu/project/id/259711,Total words: 1341 | Blueprints: 1
604(0017),Blueprints,SAPHEA Developing a single access point for the market uptake of geothermal energy use in multivalent heating and cooling networks across Europe,Developing a single access point for the market uptake of geothermal energy use in multivalent heating and cooling networks across Europe | SAPHEA | Project | Fact Sheet | HORIZON | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home …,https://cordis.europa.eu/project/id/101075510,Total words: 3187 | Blueprints: 1
604(0017),Blueprints,"BIOMODEL4REGIONS BIOMODEL4REGIONS - Supporting the establishment of the innovative governance models to achieve better-informed decision-making processes, social engagement and innovation in the bio-based economy","BIOMODEL4REGIONS - Supporting the establishment of the innovative governance models to achieve better-informed decision-making processes, social engagement and innovation in the bio-based economy | BIOMODEL4REGIONS | Project | Fact Sheet | HORIZON | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Pro",https://cordis.europa.eu/project/id/101060476,Total words: 3986 | Blueprints: 1
604(0017),Blueprints,"Periodic Reporting for period 2 - BIOMODEL4REGIONS (BIOMODEL4REGIONS - Supporting the establishment of the innovative governance models to achieve better-informed decision-making processes, social engagement and innovation in the bio-based economy)","BIOMODEL4REGIONS - Supporting the establishment of the innovative governance models to achieve better-informed decision-making processes, social engagement and innovation in the bio-based economy | HORIZON | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts",https://cordis.europa.eu/project/id/101060476/reporting,Total words: 1650 | Blueprints: 3
604(0017),Blueprints,POWER Political and sOcial awareness on Water EnviRonmental challenges,Political and sOcial awareness on Water EnviRonmental challenges | POWER | Project | Fact Sheet | H2020 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results H2020 Political and sOcial awareness on Water EnviRo,https://cordis.europa.eu/project/id/687809,Total words: 3063 | Blueprints: 3
604(0017),Blueprints,Archived EIP conference 2013: City Blueprints lead on bottom-up approach to water sustainability,EIP conference 2013: City Blueprints lead on bottom-up approach to water sustainability | News | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home News EIP conference 2013: City Blueprints lead on bottom-up approach to water sustaina,https://cordis.europa.eu/article/id/135289-eip-conference-2013-city-blueprints-lead-on-bottomup-approach-to-water-sustainability,Total words: 956 | Blueprints: 7
604(0017),Blueprints,Archived Final Report Summary - METCHACT (A New Blueprint for Chemical Synthesis via Metal-Catalyzed C H Bond Functionalization),A New Blueprint for Chemical Synthesis via Metal-Catalyzed C H Bond Functionalization | FP7 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results FP7 A New Blueprint for Chemical Synthesis via Metal-Catalyzed C,https://cordis.europa.eu/project/id/259711/reporting,Total words: 1044 | Blueprints: 1
604(0017),Blueprints,City Blueprint Atlas of European cities,"Documents download module Documents download module Document download Dear user, the requested document Attachment_0 is being prepared for download. Once the download is completed you may close this window by clicking on the close button. Close &copy; European Commission &nbsp;2025&nbsp; - Documents download module - Version - Build 20251118-0917",https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5afa7cc3b&appId=PPGMS,Total words: 50 | Blueprints: 1
604(0017),Blueprints,"Archived BLUEPRINT Blueprints for an integration of science, technology and environmental policy","Blueprints for an integration of science, technology and environmental policy | BLUEPRINT | Project | Fact Sheet | FP5 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results FP5 Blueprints for an integration of",https://cordis.europa.eu/project/id/HPV1-CT-2001-00003,Total words: 1213 | Blueprints: 4
604(0017),Blueprints,"GC_1000 GROUP CARE FOR THE FIRST 1000 DAYS (GC_1000): If it takes a village to raise a child, group care is the first step","GROUP CARE FOR THE FIRST 1000 DAYS (GC_1000): If it takes a village to raise a child, group care is the first step | GC_1000 | Project | Fact Sheet | H2020 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results",https://cordis.europa.eu/project/id/848147,Total words: 2851 | Blueprints: 2
604(0017),Blueprints,QU4LITY Digital Reality in Zero Defect Manufacturing,Digital Reality in Zero Defect Manufacturing | QU4LITY | Project | Fact Sheet | H2020 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results H2020 Digital Reality in Zero Defect Manufacturing Digital Reality in,https://cordis.europa.eu/project/id/825030,Total words: 11237 | Blueprints: 1
604(0017),Blueprints,City Blueprint independent analysis software,"Documents download module Documents download module Document download Dear user, the requested document Attachment_0 is being prepared for download. Once the download is completed you may close this window by clicking on the close button. Close &copy; European Commission &nbsp;2025&nbsp; - Documents download module - Version - Build 20251118-0917",https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5af19e77a&appId=PPGMS,Total words: 50 | Blueprints: 1
604(0017),Blueprints,Periodic Reporting for period 2 - Sun4All (Eurosolar for all: energy communities for a fair energy transition in  Europe (Sun4All)),Eurosolar for all: energy communities for a fair energy transition in Europe (Sun4All) | H2020 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results H2020 Eurosolar for all: energy communities for a fair energy,https://cordis.europa.eu/project/id/101032239/reporting,Total words: 1869 | Blueprints: 3
604(0017),Blueprints,Archived Final Report Summary - STUDIOLAB (StudioLab - a new European platform for creative interactions between art and science),StudioLab - a new European platform for creative interactions between art and science | FP7 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results FP7 StudioLab - a new European platform for creative interaction,https://cordis.europa.eu/project/id/266682/reporting,Total words: 7269 | Blueprints: 3
604(0017),Blueprints,Periodic Reporting for period 3 - POWER (Political and sOcial awareness on Water EnviRonmental challenges),Political and sOcial awareness on Water EnviRonmental challenges | H2020 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results H2020 Political and sOcial awareness on Water EnviRonmental challenges Political an,https://cordis.europa.eu/project/id/687809/reporting,Total words: 1853 | Blueprints: 1
604(0017),Blueprints,Archived Final Report Summary - EU BON (EU BON: Building the European Biodiversity Observation Network),EU BON: Building the European Biodiversity Observation Network | FP7 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results FP7 EU BON: Building the European Biodiversity Observation Network Content archived on,https://cordis.europa.eu/project/id/308454/reporting,Total words: 18519 | Blueprints: 1
