sic_code,course_name,title,description,url,total_words
604(0023),Drafting,"Archived Final Report Summary - MAPPING (Managing Alternatives for Privacy, Property and INternet Governance)","Managing Alternatives for Privacy, Property and INternet Governance | FP7 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results FP7 Managing Alternatives for Privacy, Property and INternet Governance Content ar",https://cordis.europa.eu/project/id/612345/reporting,Total words: 5332 | Drafting: 1
604(0023),Drafting,Archived Final Report Summary - FESTOS (Foresight of Evolving Security Threats Posed by Emerging Technologies),Foresight of Evolving Security Threats Posed by Emerging Technologies | FP7 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results FP7 Foresight of Evolving Security Threats Posed by Emerging Technologies Conten,https://cordis.europa.eu/project/id/217993/reporting,Total words: 13312 | Drafting: 1
604(0023),Drafting,Archived Final Report Summary - RESTAR (Review and improvement of testing Standards for Refractory products),Review and improvement of testing Standards for Refractory products | FP7 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results FP7 Review and improvement of testing Standards for Refractory products Content ar,https://cordis.europa.eu/project/id/314884/reporting,Total words: 13956 | Drafting: 3
604(0023),Drafting,Archived Final Report Summary - ECOSSIAN (European Control System Security Incident Analysis Network),European Control System Security Incident Analysis Network | FP7 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results FP7 European Control System Security Incident Analysis Network Content archived on 2024-06-,https://cordis.europa.eu/project/id/607577/reporting,Total words: 20259 | Drafting: 5
604(0023),Drafting,Periodic Reporting for period 1 - TADIL and DITEL (TADIL and DITEL),TADIL and DITEL | H2020 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results H2020 TADIL and DITEL TADIL and DITEL Reporting Fact Sheet Reporting Results Fact Sheet Reporting Results Project Information TADIL,https://cordis.europa.eu/project/id/729775/reporting,Total words: 3814 | Drafting: 7
604(0023),Drafting,"Archived Final Report Summary - ATLAS (Armed Conflicts, Peacekeeping, Transitional Justice: Law as Solution)","Armed Conflicts, Peacekeeping, Transitional Justice: Law as Solution | FP7 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results FP7 Armed Conflicts, Peacekeeping, Transitional Justice: Law as Solution Content",https://cordis.europa.eu/project/id/217334/reporting,Total words: 9904 | Drafting: 5
604(0023),Drafting,Archived Final Report Summary - ARTS (Accelerating and Rescaling Transitions to Sustainability),Accelerating and Rescaling Transitions to Sustainability | FP7 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results FP7 Accelerating and Rescaling Transitions to Sustainability Content archived on 2024-05-27 A,https://cordis.europa.eu/project/id/603654/reporting,Total words: 20022 | Drafting: 1
604(0023),Drafting,Archived Final Report Summary - EMBARC (European Consortium for Microbial Resource Centres),European Consortium for Microbial Resource Centres | FP7 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results FP7 European Consortium for Microbial Resource Centres Content archived on 2024-05-27 European Cons,https://cordis.europa.eu/project/id/228310/reporting,Total words: 10655 | Drafting: 1
604(0023),Drafting,Archived Final Report Summary - ERACONFCY (Completing the European Research Area in the Context of the Innovation Union),Completing the European Research Area in the Context of the Innovation Union | FP7 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results FP7 Completing the European Research Area in the Context of the Innovatio,https://cordis.europa.eu/project/id/314120/reporting,Total words: 9134 | Drafting: 2
604(0023),Drafting,Archived Final Report Summary - ANAEE (Infrastructure for Analysis and Experimentation on Ecosystems),Infrastructure for Analysis and Experimentation on Ecosystems | FP7 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results FP7 Infrastructure for Analysis and Experimentation on Ecosystems Content archived on 20,https://cordis.europa.eu/project/id/312690/reporting,Total words: 13165 | Drafting: 4
604(0023),Drafting,Archived Final Report Summary - ERANETMED (EURO-MEDITERRANEAN Cooperation through ERANET joint activities and beyond),EURO-MEDITERRANEAN Cooperation through ERANET joint activities and beyond | FP7 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results FP7 EURO-MEDITERRANEAN Cooperation through ERANET joint activities and beyon,https://cordis.europa.eu/project/id/609475/reporting,Total words: 8710 | Drafting: 4
604(0023),Drafting,Archived Final Report Summary - INDIA GATE (Increasing the dialogue between India and Europe by improving EU awareness and access to Indian research and innovation technology programmes),Increasing the Dialogue between India and Europe by Improving EU Awareness and Access to Indian Research and Innovation Technology Programmes | FP7 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results FP7 Incr,https://cordis.europa.eu/project/id/244442/reporting,Total words: 7163 | Drafting: 5
604(0023),Drafting,EuroMix EuroMix,EuroMix | EuroMix | Project | Fact Sheet | H2020 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results H2020 EuroMix EuroMix Fact Sheet Fact Sheet Results in Brief Reporting Results Fact Sheet Results in Brief,https://cordis.europa.eu/project/id/633172,Total words: 5399 | Drafting: 1
604(0023),Drafting,"Periodic Reporting for period 1 - ANIMATE (Figural Proportions, Guiding Systems and the Drafting of Animals in Ancient Egyptian Tomb Imagery)","Figural Proportions, Guiding Systems and the Drafting of Animals in Ancient Egyptian Tomb Imagery | HORIZON | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results Horizon Europe Figural Proportions, Guiding Syst",https://cordis.europa.eu/project/id/101063350/reporting,Total words: 2360 | Drafting: 10
604(0023),Drafting,Archived Final Report Summary - FOODMANUFUTURE (Conceptual Design of a Food Manufacturing Research Infrastructure to boost up innovation in Food Industry),Conceptual Design of a Food Manufacturing Research Infrastructure to boost up innovation in Food Industry | FP7 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results FP7 Conceptual Design of a Food Manufacturin,https://cordis.europa.eu/project/id/289327/reporting,Total words: 9804 | Drafting: 3
604(0023),Drafting,Periodic Reporting for period 1 - REQUE 2 (The 4th Geneva Convention’s Drafting History as the origin of the Responsibility to Protect (R2P) and Duty to Prevent (D2P).),The 4th Geneva Convention’s Drafting History as the origin of the Responsibility to Protect (R2P) and Duty to Prevent (D2P). | H2020 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results H2020 The 4th Geneva Co,https://cordis.europa.eu/project/id/701275/reporting,Total words: 1811 | Drafting: 8
604(0023),Drafting,Archived Final Report Summary - BERST (BioEconomy Regional Strategy Toolkit),BioEconomy Regional Strategy Toolkit | FP7 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results FP7 BioEconomy Regional Strategy Toolkit Content archived on 2024-06-18 BioEconomy Regional Strategy Toolkit Repo,https://cordis.europa.eu/project/id/613671/reporting,Total words: 35033 | Drafting: 5
604(0023),Drafting,Archived Final Report Summary - STACKTEST (Development of PEM Fuel Cell Stack Reference Test Procedures for Industry),Development of PEM Fuel Cell Stack Reference Test Procedures for Industry | FP7 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results FP7 Development of PEM Fuel Cell Stack Reference Test Procedures for Industr,https://cordis.europa.eu/project/id/303445/reporting,Total words: 4245 | Drafting: 3
604(0023),Drafting,Archived Final Report Summary - COPECL (Joint Network on European Private Law),Joint network on european private law | FP6 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results FP6 Joint network on european private law Content archived on 2024-06-25 Joint network on european private law R,https://cordis.europa.eu/project/id/513351/reporting,Total words: 1321 | Drafting: 1
604(0023),Drafting,Archived Standardisation activities for intelligent transport systems,Standardisation Activity for Galileo | SAGA | Project | Results | FP5 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results FP5 Standardisation Activity for Galileo Content archived on 2024-05-23 Standardisatio,https://cordis.europa.eu/project/id/G2RD-CT-1999-00001/results,Total words: 1959 | Drafting: 5
604(0023),Drafting,Archived Final Report Summary - FAMILYPLATFORM (Social platform on research for families and family policies),Social platform on research for families and family policies | FP7 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results FP7 Social platform on research for families and family policies Content archived on 2024,https://cordis.europa.eu/project/id/243864/reporting,Total words: 10133 | Drafting: 1
